tgl;komoditas;area_provinsi;area_kota;size;price;tgl_parsed;timestamp;source;Total sales value
2020-02-24;udang;SUMATERA UTARA;;100;43000;2020-02-23T17:00:00.000Z;1582477200;jala;4300000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;170;29000;2020-02-23T17:00:00.000Z;1582477200;jala;4930000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;140;38000;2020-02-23T17:00:00.000Z;1582477200;jala;5320000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;130;40000;2020-02-23T17:00:00.000Z;1582477200;jala;5200000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;120;42000;2020-02-23T17:00:00.000Z;1582477200;jala;5040000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;20;93000;2020-02-23T17:00:00.000Z;1582477200;jala;1860000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;40;71000;2020-02-23T17:00:00.000Z;1582477200;jala;2840000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;50;62000;2020-02-23T17:00:00.000Z;1582477200;jala;3100000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;60;57000;2020-02-23T17:00:00.000Z;1582477200;jala;3420000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;70;53000;2020-02-23T17:00:00.000Z;1582477200;jala;3710000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;80;49000;2020-02-23T17:00:00.000Z;1582477200;jala;3920000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;90;45000;2020-02-23T17:00:00.000Z;1582477200;jala;4050000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;100;43000;2020-02-23T17:00:00.000Z;1582477200;jala;4300000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;110;41000;2020-02-23T17:00:00.000Z;1582477200;jala;4510000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;120;39000;2020-02-23T17:00:00.000Z;1582477200;jala;4680000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;130;37000;2020-02-23T17:00:00.000Z;1582477200;jala;4810000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;140;35000;2020-02-23T17:00:00.000Z;1582477200;jala;4900000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;150;33000;2020-02-23T17:00:00.000Z;1582477200;jala;4950000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;160;31000;2020-02-23T17:00:00.000Z;1582477200;jala;4960000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;180;27000;2020-02-23T17:00:00.000Z;1582477200;jala;4860000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;190;25000;2020-02-23T17:00:00.000Z;1582477200;jala;4750000
2020-02-24;udang;SUMATERA BARAT;PADANG PARIAMAN;200;23000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;SUMATERA UTARA;;20;93000;2020-02-23T17:00:00.000Z;1582477200;jala;1860000
2020-02-24;udang;SUMATERA UTARA;;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;SUMATERA UTARA;;40;71000;2020-02-23T17:00:00.000Z;1582477200;jala;2840000
2020-02-24;udang;SUMATERA UTARA;;50;62000;2020-02-23T17:00:00.000Z;1582477200;jala;3100000
2020-02-24;udang;SUMATERA UTARA;;60;57000;2020-02-23T17:00:00.000Z;1582477200;jala;3420000
2020-02-24;udang;SUMATERA UTARA;;70;53000;2020-02-23T17:00:00.000Z;1582477200;jala;3710000
2020-02-24;udang;SUMATERA UTARA;;80;49000;2020-02-23T17:00:00.000Z;1582477200;jala;3920000
2020-02-24;udang;SUMATERA UTARA;;90;45000;2020-02-23T17:00:00.000Z;1582477200;jala;4050000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;110;44000;2020-02-23T17:00:00.000Z;1582477200;jala;4840000
2020-02-24;udang;SUMATERA UTARA;;110;41000;2020-02-23T17:00:00.000Z;1582477200;jala;4510000
2020-02-24;udang;SUMATERA UTARA;;120;39000;2020-02-23T17:00:00.000Z;1582477200;jala;4680000
2020-02-24;udang;SUMATERA UTARA;;130;37000;2020-02-23T17:00:00.000Z;1582477200;jala;4810000
2020-02-24;udang;SUMATERA UTARA;;140;35000;2020-02-23T17:00:00.000Z;1582477200;jala;4900000
2020-02-24;udang;SUMATERA UTARA;;150;33000;2020-02-23T17:00:00.000Z;1582477200;jala;4950000
2020-02-24;udang;SUMATERA UTARA;;160;31000;2020-02-23T17:00:00.000Z;1582477200;jala;4960000
2020-02-24;udang;SUMATERA UTARA;;170;29000;2020-02-23T17:00:00.000Z;1582477200;jala;4930000
2020-02-24;udang;SUMATERA UTARA;;180;27000;2020-02-23T17:00:00.000Z;1582477200;jala;4860000
2020-02-24;udang;SUMATERA UTARA;;190;25000;2020-02-23T17:00:00.000Z;1582477200;jala;4750000
2020-02-24;udang;SUMATERA UTARA;;200;23000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;ACEH;;20;93000;2020-02-23T17:00:00.000Z;1582477200;jala;1860000
2020-02-24;udang;ACEH;;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;ACEH;;40;71000;2020-02-23T17:00:00.000Z;1582477200;jala;2840000
2020-02-24;udang;ACEH;;50;62000;2020-02-23T17:00:00.000Z;1582477200;jala;3100000
2020-02-24;udang;ACEH;;60;57000;2020-02-23T17:00:00.000Z;1582477200;jala;3420000
2020-02-24;udang;ACEH;;70;53000;2020-02-23T17:00:00.000Z;1582477200;jala;3710000
2020-02-24;udang;ACEH;;80;49000;2020-02-23T17:00:00.000Z;1582477200;jala;3920000
2020-02-24;udang;ACEH;;90;45000;2020-02-23T17:00:00.000Z;1582477200;jala;4050000
2020-02-24;udang;ACEH;;100;43000;2020-02-23T17:00:00.000Z;1582477200;jala;4300000
2020-02-24;udang;ACEH;;110;41000;2020-02-23T17:00:00.000Z;1582477200;jala;4510000
2020-02-24;udang;ACEH;;120;39000;2020-02-23T17:00:00.000Z;1582477200;jala;4680000
2020-02-24;udang;ACEH;;130;37000;2020-02-23T17:00:00.000Z;1582477200;jala;4810000
2020-02-24;udang;ACEH;;140;35000;2020-02-23T17:00:00.000Z;1582477200;jala;4900000
2020-02-24;udang;ACEH;;150;33000;2020-02-23T17:00:00.000Z;1582477200;jala;4950000
2020-02-24;udang;ACEH;;160;31000;2020-02-23T17:00:00.000Z;1582477200;jala;4960000
2020-02-24;udang;ACEH;;170;29000;2020-02-23T17:00:00.000Z;1582477200;jala;4930000
2020-02-24;udang;ACEH;;180;27000;2020-02-23T17:00:00.000Z;1582477200;jala;4860000
2020-02-24;udang;ACEH;;190;25000;2020-02-23T17:00:00.000Z;1582477200;jala;4750000
2020-02-24;udang;ACEH;;200;23000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;BALI;BULELENG;30;81500;2020-02-23T17:00:00.000Z;1582477200;jala;2445000
2020-02-24;udang;BALI;BULELENG;40;71500;2020-02-23T17:00:00.000Z;1582477200;jala;2860000
2020-02-24;udang;BALI;BULELENG;50;60500;2020-02-23T17:00:00.000Z;1582477200;jala;3025000
2020-02-24;udang;BALI;BULELENG;60;57500;2020-02-23T17:00:00.000Z;1582477200;jala;3450000
2020-02-24;udang;BALI;BULELENG;70;54500;2020-02-23T17:00:00.000Z;1582477200;jala;3815000
2020-02-24;udang;BALI;BULELENG;80;51500;2020-02-23T17:00:00.000Z;1582477200;jala;4120000
2020-02-24;udang;BALI;BULELENG;90;48500;2020-02-23T17:00:00.000Z;1582477200;jala;4365000
2020-02-24;udang;BALI;BULELENG;100;45500;2020-02-23T17:00:00.000Z;1582477200;jala;4550000
2020-02-24;udang;BALI;BULELENG;110;43500;2020-02-23T17:00:00.000Z;1582477200;jala;4785000
2020-02-24;udang;BALI;BULELENG;120;41500;2020-02-23T17:00:00.000Z;1582477200;jala;4980000
2020-02-24;udang;BALI;BULELENG;130;39500;2020-02-23T17:00:00.000Z;1582477200;jala;5135000
2020-02-24;udang;BALI;BULELENG;140;37500;2020-02-23T17:00:00.000Z;1582477200;jala;5250000
2020-02-24;udang;BALI;BULELENG;150;35500;2020-02-23T17:00:00.000Z;1582477200;jala;5325000
2020-02-24;udang;JAWA TIMUR;JEMBER;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;JAWA TIMUR;JEMBER;40;72000;2020-02-23T17:00:00.000Z;1582477200;jala;2880000
2020-02-24;udang;JAWA TIMUR;JEMBER;50;61000;2020-02-23T17:00:00.000Z;1582477200;jala;3050000
2020-02-24;udang;JAWA TIMUR;JEMBER;60;58000;2020-02-23T17:00:00.000Z;1582477200;jala;3480000
2020-02-24;udang;JAWA TIMUR;JEMBER;70;55000;2020-02-23T17:00:00.000Z;1582477200;jala;3850000
2020-02-24;udang;JAWA TIMUR;JEMBER;80;52000;2020-02-23T17:00:00.000Z;1582477200;jala;4160000
2020-02-24;udang;JAWA TIMUR;JEMBER;90;49000;2020-02-23T17:00:00.000Z;1582477200;jala;4410000
2020-02-24;udang;JAWA TIMUR;JEMBER;100;46000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;JAWA TIMUR;JEMBER;110;44000;2020-02-23T17:00:00.000Z;1582477200;jala;4840000
2020-02-24;udang;JAWA TIMUR;JEMBER;120;42000;2020-02-23T17:00:00.000Z;1582477200;jala;5040000
2020-02-24;udang;JAWA TIMUR;JEMBER;130;40000;2020-02-23T17:00:00.000Z;1582477200;jala;5200000
2020-02-24;udang;JAWA TIMUR;JEMBER;140;38000;2020-02-23T17:00:00.000Z;1582477200;jala;5320000
2020-02-24;udang;JAWA TIMUR;JEMBER;150;36000;2020-02-23T17:00:00.000Z;1582477200;jala;5400000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;40;72000;2020-02-23T17:00:00.000Z;1582477200;jala;2880000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;50;61000;2020-02-23T17:00:00.000Z;1582477200;jala;3050000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;60;58000;2020-02-23T17:00:00.000Z;1582477200;jala;3480000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;70;55000;2020-02-23T17:00:00.000Z;1582477200;jala;3850000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;80;52000;2020-02-23T17:00:00.000Z;1582477200;jala;4160000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;90;49000;2020-02-23T17:00:00.000Z;1582477200;jala;4410000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;100;46000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;110;44000;2020-02-23T17:00:00.000Z;1582477200;jala;4840000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;120;42000;2020-02-23T17:00:00.000Z;1582477200;jala;5040000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;130;40000;2020-02-23T17:00:00.000Z;1582477200;jala;5200000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;140;38000;2020-02-23T17:00:00.000Z;1582477200;jala;5320000
2020-02-24;udang;JAWA TIMUR;BANYUWANGI;150;36000;2020-02-23T17:00:00.000Z;1582477200;jala;5400000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;40;72000;2020-02-23T17:00:00.000Z;1582477200;jala;2880000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;50;61000;2020-02-23T17:00:00.000Z;1582477200;jala;3050000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;60;58000;2020-02-23T17:00:00.000Z;1582477200;jala;3480000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;70;55000;2020-02-23T17:00:00.000Z;1582477200;jala;3850000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;80;52000;2020-02-23T17:00:00.000Z;1582477200;jala;4160000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;90;49000;2020-02-23T17:00:00.000Z;1582477200;jala;4410000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;100;46000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;110;44000;2020-02-23T17:00:00.000Z;1582477200;jala;4840000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;120;42000;2020-02-23T17:00:00.000Z;1582477200;jala;5040000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;130;40000;2020-02-23T17:00:00.000Z;1582477200;jala;5200000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;140;38000;2020-02-23T17:00:00.000Z;1582477200;jala;5320000
2020-02-24;udang;JAWA TIMUR;SITUBONDO;150;36000;2020-02-23T17:00:00.000Z;1582477200;jala;5400000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;30;82000;2020-02-23T17:00:00.000Z;1582477200;jala;2460000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;40;72000;2020-02-23T17:00:00.000Z;1582477200;jala;2880000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;50;61000;2020-02-23T17:00:00.000Z;1582477200;jala;3050000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;60;58000;2020-02-23T17:00:00.000Z;1582477200;jala;3480000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;70;55000;2020-02-23T17:00:00.000Z;1582477200;jala;3850000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;80;52000;2020-02-23T17:00:00.000Z;1582477200;jala;4160000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;90;49000;2020-02-23T17:00:00.000Z;1582477200;jala;4410000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;100;46000;2020-02-23T17:00:00.000Z;1582477200;jala;4600000
2020-02-24;udang;JAWA TIMUR;PROBOLINGGO;150;36000;2020-02-23T17:00:00.000Z;1582477200;jala;5400000
2020-02-23;lele;Jawa Barat;Cirebon;4;;2020-02-22T17:00:00.000Z;1582416000;kso-suganda;0
2020-02-23;lele;Jawa Barat;Cirebon;8;;2020-02-22T17:00:00.000Z;1582416000;kso-suganda;0
2020-02-22;lele;Jawa Barat;Cirebon;8;;2020-02-21T17:00:00.000Z;1582329600;kso-suganda;0
2020-02-22;lele;Jawa Barat;Cirebon;4;;2020-02-21T17:00:00.000Z;1582329600;kso-suganda;0
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;120;32000;2020-02-21T17:00:00.000Z;1582304400;jala;3840000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;130;30000;2020-02-21T17:00:00.000Z;1582304400;jala;3900000
2020-02-22;udang;JAWA TENGAH;;30;84000;2020-02-21T17:00:00.000Z;1582304400;jala;2520000
2020-02-22;udang;JAWA TENGAH;;40;74000;2020-02-21T17:00:00.000Z;1582304400;jala;2960000
2020-02-22;udang;JAWA TENGAH;;50;63000;2020-02-21T17:00:00.000Z;1582304400;jala;3150000
2020-02-22;udang;JAWA TENGAH;;60;60000;2020-02-21T17:00:00.000Z;1582304400;jala;3600000
2020-02-22;udang;JAWA TENGAH;;70;57000;2020-02-21T17:00:00.000Z;1582304400;jala;3990000
2020-02-22;udang;JAWA TENGAH;;80;54000;2020-02-21T17:00:00.000Z;1582304400;jala;4320000
2020-02-22;udang;JAWA TENGAH;;90;51000;2020-02-21T17:00:00.000Z;1582304400;jala;4590000
2020-02-22;udang;JAWA TENGAH;;100;49000;2020-02-21T17:00:00.000Z;1582304400;jala;4900000
2020-02-22;udang;JAWA TENGAH;;110;47000;2020-02-21T17:00:00.000Z;1582304400;jala;5170000
2020-02-22;udang;JAWA TENGAH;;120;45000;2020-02-21T17:00:00.000Z;1582304400;jala;5400000
2020-02-22;udang;JAWA TENGAH;;130;43000;2020-02-21T17:00:00.000Z;1582304400;jala;5590000
2020-02-22;udang;JAWA TENGAH;TEGAL;110;46000;2020-02-21T17:00:00.000Z;1582304400;jala;5060000
2020-02-22;udang;JAWA TENGAH;;140;41000;2020-02-21T17:00:00.000Z;1582304400;jala;5740000
2020-02-22;udang;JAWA TENGAH;;150;39000;2020-02-21T17:00:00.000Z;1582304400;jala;5850000
2020-02-22;udang;JAWA TENGAH;TEGAL;80;54000;2020-02-21T17:00:00.000Z;1582304400;jala;4320000
2020-02-22;udang;JAWA TENGAH;TEGAL;70;57000;2020-02-21T17:00:00.000Z;1582304400;jala;3990000
2020-02-22;udang;JAWA TENGAH;TEGAL;100;48000;2020-02-21T17:00:00.000Z;1582304400;jala;4800000
2020-02-22;udang;JAWA TENGAH;TEGAL;150;38000;2020-02-21T17:00:00.000Z;1582304400;jala;5700000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;20;65000;2020-02-21T17:00:00.000Z;1582304400;jala;1300000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;30;58000;2020-02-21T17:00:00.000Z;1582304400;jala;1740000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;40;53000;2020-02-21T17:00:00.000Z;1582304400;jala;2120000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;50;50000;2020-02-21T17:00:00.000Z;1582304400;jala;2500000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;60;47000;2020-02-21T17:00:00.000Z;1582304400;jala;2820000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;70;44000;2020-02-21T17:00:00.000Z;1582304400;jala;3080000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;80;42000;2020-02-21T17:00:00.000Z;1582304400;jala;3360000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;90;40000;2020-02-21T17:00:00.000Z;1582304400;jala;3600000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;100;37000;2020-02-21T17:00:00.000Z;1582304400;jala;3700000
2020-02-22;udang;SULAWESI BARAT;MAMUJU UTARA;110;34000;2020-02-21T17:00:00.000Z;1582304400;jala;3740000
2020-02-22;udang;JAWA TENGAH;TEGAL;30;85000;2020-02-21T17:00:00.000Z;1582304400;jala;2550000
2020-02-22;udang;JAWA TENGAH;TEGAL;40;75000;2020-02-21T17:00:00.000Z;1582304400;jala;3000000
2020-02-22;udang;JAWA TENGAH;TEGAL;50;65000;2020-02-21T17:00:00.000Z;1582304400;jala;3250000
2020-02-22;udang;JAWA TENGAH;TEGAL;60;60000;2020-02-21T17:00:00.000Z;1582304400;jala;3600000
2020-02-22;udang;JAWA TENGAH;TEGAL;90;51000;2020-02-21T17:00:00.000Z;1582304400;jala;4590000
2020-02-21;lele;Jawa Barat;Cirebon;4;;2020-02-20T17:00:00.000Z;1582243200;kso-suganda;0
2020-02-21;lele;Jawa Barat;Cirebon;8;;2020-02-20T17:00:00.000Z;1582243200;kso-suganda;0
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;150;36000;2020-02-20T17:00:00.000Z;1582218000;jala;5400000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;140;39000;2020-02-20T17:00:00.000Z;1582218000;jala;5460000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;130;41000;2020-02-20T17:00:00.000Z;1582218000;jala;5330000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;120;44000;2020-02-20T17:00:00.000Z;1582218000;jala;5280000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;110;47000;2020-02-20T17:00:00.000Z;1582218000;jala;5170000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;100;50000;2020-02-20T17:00:00.000Z;1582218000;jala;5000000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;90;53000;2020-02-20T17:00:00.000Z;1582218000;jala;4770000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;80;56000;2020-02-20T17:00:00.000Z;1582218000;jala;4480000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;70;59000;2020-02-20T17:00:00.000Z;1582218000;jala;4130000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;60;62000;2020-02-20T17:00:00.000Z;1582218000;jala;3720000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;50;65000;2020-02-20T17:00:00.000Z;1582218000;jala;3250000
2020-02-21;udang;LAMPUNG;LAMPUNG TIMUR;40;77000;2020-02-20T17:00:00.000Z;1582218000;jala;3080000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;150;36000;2020-02-20T17:00:00.000Z;1582218000;jala;5400000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;140;39000;2020-02-20T17:00:00.000Z;1582218000;jala;5460000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;130;41000;2020-02-20T17:00:00.000Z;1582218000;jala;5330000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;120;44000;2020-02-20T17:00:00.000Z;1582218000;jala;5280000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;110;47000;2020-02-20T17:00:00.000Z;1582218000;jala;5170000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;100;50000;2020-02-20T17:00:00.000Z;1582218000;jala;5000000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;90;53000;2020-02-20T17:00:00.000Z;1582218000;jala;4770000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;80;56000;2020-02-20T17:00:00.000Z;1582218000;jala;4480000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;70;59000;2020-02-20T17:00:00.000Z;1582218000;jala;4130000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;60;62000;2020-02-20T17:00:00.000Z;1582218000;jala;3720000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;50;65000;2020-02-20T17:00:00.000Z;1582218000;jala;3250000
2020-02-21;udang;LAMPUNG;LAMPUNG SELATAN;40;77000;2020-02-20T17:00:00.000Z;1582218000;jala;3080000
2020-02-20;lele;Jawa Barat;Cirebon;8;;2020-02-19T17:00:00.000Z;1582156800;kso-suganda;0
2020-02-20;lele;Jawa Barat;Cirebon;4;;2020-02-19T17:00:00.000Z;1582156800;kso-suganda;0
2020-02-19;lele;Jawa Barat;Cirebon;8;;2020-02-18T17:00:00.000Z;1582070400;kso-suganda;0
2020-02-19;lele;Jawa Barat;Cirebon;4;;2020-02-18T17:00:00.000Z;1582070400;kso-suganda;0
2020-02-18;lele;Jawa Barat;Cirebon;8;;2020-02-17T17:00:00.000Z;1581984000;kso-suganda;0
2020-02-18;lele;Jawa Barat;Cirebon;4;;2020-02-17T17:00:00.000Z;1581984000;kso-suganda;0
2020-02-18;udang;BANTEN;;100;45000;2020-02-17T17:00:00.000Z;1581958800;jala;4500000
2020-02-18;udang;JAWA BARAT;;100;45000;2020-02-17T17:00:00.000Z;1581958800;jala;4500000
2020-02-18;udang;JAWA BARAT;;90;47000;2020-02-17T17:00:00.000Z;1581958800;jala;4230000
2020-02-18;udang;BANTEN;;30;80000;2020-02-17T17:00:00.000Z;1581958800;jala;2400000
2020-02-18;udang;BANTEN;;40;70000;2020-02-17T17:00:00.000Z;1581958800;jala;2800000
2020-02-18;udang;BANTEN;;50;59000;2020-02-17T17:00:00.000Z;1581958800;jala;2950000
2020-02-18;udang;BANTEN;;60;56000;2020-02-17T17:00:00.000Z;1581958800;jala;3360000
2020-02-18;udang;BANTEN;;70;53000;2020-02-17T17:00:00.000Z;1581958800;jala;3710000
2020-02-18;udang;BANTEN;;80;50000;2020-02-17T17:00:00.000Z;1581958800;jala;4000000
2020-02-18;udang;BANTEN;;90;47000;2020-02-17T17:00:00.000Z;1581958800;jala;4230000
2020-02-18;udang;JAWA BARAT;;80;50000;2020-02-17T17:00:00.000Z;1581958800;jala;4000000
2020-02-18;udang;DKI JAKARTA;;30;80000;2020-02-17T17:00:00.000Z;1581958800;jala;2400000
2020-02-18;udang;DKI JAKARTA;;40;70000;2020-02-17T17:00:00.000Z;1581958800;jala;2800000
2020-02-18;udang;DKI JAKARTA;;50;59000;2020-02-17T17:00:00.000Z;1581958800;jala;2950000
2020-02-18;udang;DKI JAKARTA;;60;56000;2020-02-17T17:00:00.000Z;1581958800;jala;3360000
2020-02-18;udang;DKI JAKARTA;;70;53000;2020-02-17T17:00:00.000Z;1581958800;jala;3710000
2020-02-18;udang;DKI JAKARTA;;80;50000;2020-02-17T17:00:00.000Z;1581958800;jala;4000000
2020-02-18;udang;DKI JAKARTA;;90;47000;2020-02-17T17:00:00.000Z;1581958800;jala;4230000
2020-02-18;udang;DKI JAKARTA;;100;45000;2020-02-17T17:00:00.000Z;1581958800;jala;4500000
2020-02-18;udang;JAWA BARAT;;30;80000;2020-02-17T17:00:00.000Z;1581958800;jala;2400000
2020-02-18;udang;JAWA BARAT;;40;70000;2020-02-17T17:00:00.000Z;1581958800;jala;2800000
2020-02-18;udang;JAWA BARAT;;50;59000;2020-02-17T17:00:00.000Z;1581958800;jala;2950000
2020-02-18;udang;JAWA BARAT;;60;56000;2020-02-17T17:00:00.000Z;1581958800;jala;3360000
2020-02-18;udang;JAWA BARAT;;70;53000;2020-02-17T17:00:00.000Z;1581958800;jala;3710000
2020-02-17;lele;Jawa Barat;Cirebon;8;;2020-02-16T17:00:00.000Z;1581897600;kso-suganda;0
2020-02-17;lele;Jawa Barat;Cirebon;4;;2020-02-16T17:00:00.000Z;1581897600;kso-suganda;0
2020-02-17;udang;LAMPUNG;LAMPUNG SELATAN;150;36000;2020-02-16T17:00:00.000Z;1581872400;jala;5400000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;80;56000;2020-02-16T17:00:00.000Z;1581872400;jala;4480000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;70;59000;2020-02-16T17:00:00.000Z;1581872400;jala;4130000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;50;65000;2020-02-16T17:00:00.000Z;1581872400;jala;3250000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;40;77000;2020-02-16T17:00:00.000Z;1581872400;jala;3080000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;60;62000;2020-02-16T17:00:00.000Z;1581872400;jala;3720000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;150;36000;2020-02-16T17:00:00.000Z;1581872400;jala;5400000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;140;39000;2020-02-16T17:00:00.000Z;1581872400;jala;5460000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;130;41000;2020-02-16T17:00:00.000Z;1581872400;jala;5330000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;120;44000;2020-02-16T17:00:00.000Z;1581872400;jala;5280000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;110;47000;2020-02-16T17:00:00.000Z;1581872400;jala;5170000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;100;50000;2020-02-16T17:00:00.000Z;1581872400;jala;5000000
2020-02-17;udang;LAMPUNG;LAMPUNG TIMUR;90;53000;2020-02-16T17:00:00.000Z;1581872400;jala;4770000
2020-02-17;udang;BALI;BULELENG;30;80500;2020-02-16T17:00:00.000Z;1581872400;jala;2415000
2020-02-17;udang;BALI;BULELENG;40;70500;2020-02-16T17:00:00.000Z;1581872400;jala;2820000
